RIVM_096678_1,VNTR81_01,97.531,81,2,0,1807319,1807399,81,1,5.87e-34,139
RIVM_096678_1,VNTR81_01,95.062,81,4,0,1807562,1807642,81,1,1.27e-30,128
RIVM_096678_1,VNTR81_01,88.889,81,9,0,1807481,1807561,81,1,2.77e-22,100
RIVM_096678_1,VNTR81_01,88.889,81,9,0,1807400,1807480,81,1,2.77e-22,100
RIVM_096678_1,VNTR81_01,82.716,81,12,2,1807643,1807722,81,2,2.17e-13,71.3
RIVM_096678_1,VNTR81_01,83.721,43,7,0,1807730,1807772,75,33,1.70e-04,41.7
RIVM_096678_1,VNTR81_01,100.000,16,0,0,13989,14004,75,60,0.37,30.7
RIVM_096678_1,VNTR81_01,100.000,14,0,0,2370554,2370567,14,1,4.8,27.0
RIVM_096678_1,VNTR81_01,87.500,24,2,1,46802,46825,34,56,4.8,27.0
RIVM_096678_1,VNTR81_01,94.444,18,0,1,618828,618845,50,66,4.8,27.0
RIVM_096678_1,VNTR81_01,94.118,17,1,0,953115,953131,69,53,4.8,27.0
RIVM_096678_1,VNTR81_01,90.000,20,2,0,1138893,1138912,73,54,4.8,27.0
RIVM_096678_1,VNTR67_01,98.485,66,0,1,1384101,1384166,65,1,9.88e-27,115
RIVM_096678_1,VNTR67_01,100.000,48,0,0,1383968,1384015,65,18,5.99e-19,89.8
RIVM_096678_1,VNTR67_01,100.000,48,0,0,1383835,1383882,65,18,5.99e-19,89.8
RIVM_096678_1,VNTR67_01,81.395,43,7,1,1384039,1384080,61,19,0.028,34.4
RIVM_096678_1,VNTR67_01,81.395,43,7,1,1383906,1383947,61,19,0.028,34.4
RIVM_096678_1,VNTR67_01,100.000,15,0,0,1007680,1007694,34,20,1.3,28.8
RIVM_096678_1,VNTR67_01,100.000,14,0,0,2170209,2170222,19,32,4.8,27.0
RIVM_096678_1,VNTR67_01,94.118,17,1,0,897779,897795,22,38,4.8,27.0
RIVM_096678_1,VNTR67_01,94.118,17,1,0,65826,65842,24,40,4.8,27.0
RIVM_096678_1,VNTR67_01,90.000,20,2,0,2312752,2312771,31,50,4.8,27.0
RIVM_096678_1,VNTR67_01,86.957,23,3,0,2351185,2351207,56,34,4.8,27.0
RIVM_096678_1,VNTR67_01,94.118,17,1,0,1985290,1985306,41,57,4.8,27.0
RIVM_096678_1,VNTR61_02,98.361,61,1,0,1402974,1403034,61,1,1.65e-24,108
RIVM_096678_1,VNTR61_02,95.082,61,3,0,1403094,1403154,61,1,3.58e-21,97.1
RIVM_096678_1,VNTR61_02,91.803,61,3,1,1403035,1403093,61,1,2.79e-17,84.2
RIVM_096678_1,VNTR61_02,93.333,30,2,0,1402944,1402973,30,1,1.32e-05,45.4
RIVM_096678_1,VNTR61_02,93.103,29,2,0,392617,392645,1,29,4.73e-05,43.6
RIVM_096678_1,VNTR61_02,100.000,22,0,0,956318,956339,22,1,1.70e-04,41.7
RIVM_096678_1,VNTR61_02,89.655,29,3,0,392486,392514,1,29,0.002,38.1
RIVM_096678_1,VNTR61_02,89.655,29,3,0,1404054,1404082,56,28,0.002,38.1
RIVM_096678_1,VNTR61_02,81.579,38,7,0,2462732,2462769,1,38,0.10,32.5
RIVM_096678_1,VNTR61_02,95.000,20,1,0,2312751,2312770,1,20,0.10,32.5
RIVM_096678_1,VNTR61_02,90.909,22,2,0,2213049,2213070,22,1,0.37,30.7
RIVM_096678_1,VNTR61_02,90.909,22,2,0,2212980,2213001,22,1,0.37,30.7
RIVM_096678_1,VNTR61_02,90.909,22,2,0,2212911,2212932,22,1,0.37,30.7
RIVM_096678_1,VNTR61_02,90.909,22,2,0,1403955,1403976,22,1,0.37,30.7
RIVM_096678_1,VNTR61_02,90.909,22,2,0,2462252,2462273,1,22,0.37,30.7
RIVM_096678_1,VNTR61_02,90.909,22,2,0,2462312,2462333,1,22,0.37,30.7
RIVM_096678_1,VNTR61_02,90.909,22,2,0,2462372,2462393,1,22,0.37,30.7
RIVM_096678_1,VNTR61_02,90.909,22,2,0,2462432,2462453,1,22,0.37,30.7
RIVM_096678_1,VNTR61_02,90.909,22,2,0,2462492,2462513,1,22,0.37,30.7
RIVM_096678_1,VNTR61_02,90.909,22,2,0,2462672,2462693,1,22,0.37,30.7
RIVM_096678_1,VNTR61_02,88.000,25,2,1,2373446,2373470,28,51,1.3,28.8
RIVM_096678_1,VNTR61_02,94.118,17,1,0,2408463,2408479,21,5,4.8,27.0
RIVM_096678_1,VNTR61_02,94.118,17,1,0,2408403,2408419,21,5,4.8,27.0
