RIVM_M096462_1,VNTR67_01_r,100.000,24,0,0,821169,821192,1,24,2.81e-06,45.4
RIVM_M096462_1,VNTR67_01_r,100.000,14,0,0,741329,741342,21,8,1.0,27.0
RIVM_M096462_1,VNTR67_01_r,93.750,16,1,0,1135538,1135553,1,16,3.7,25.1
RIVM_M096462_1,VNTR67_01_r,100.000,13,0,0,284849,284861,21,9,3.7,25.1
RIVM_M096462_1,VNTR67_01_Pf,100.000,24,0,0,821556,821579,24,1,2.81e-06,45.4
RIVM_M096462_1,VNTR67_01_Pf,100.000,14,0,0,1907748,1907761,24,11,1.0,27.0
RIVM_M096462_1,VNTR67_01_Pf,93.750,16,1,0,2511238,2511253,18,3,3.7,25.1
RIVM_M096462_1,VNTR67_01_Pf,100.000,13,0,0,545773,545785,5,17,3.7,25.1
RIVM_M096462_1,VNTR61_02_Vf,100.000,24,0,0,840538,840561,24,1,2.81e-06,45.4
RIVM_M096462_1,VNTR61_02_Vf,94.444,18,1,0,833980,833997,3,20,0.28,28.8
RIVM_M096462_1,VNTR61_02_Vf,100.000,13,0,0,2582709,2582721,18,6,3.7,25.1
RIVM_M096462_1,VNTR61_02_Vf,100.000,13,0,0,2019711,2019723,9,21,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,24,0,0,1874125,1874148,1,24,2.81e-06,45.4
RIVM_M096462_1,VNTR61_01_r,94.737,19,0,1,2531549,2531566,4,22,0.28,28.8
RIVM_M096462_1,VNTR61_01_r,100.000,15,0,0,1352051,1352065,21,7,0.28,28.8
RIVM_M096462_1,VNTR61_01_r,94.118,17,1,0,474742,474758,17,1,1.0,27.0
RIVM_M096462_1,VNTR61_01_r,90.000,20,2,0,1894039,1894058,23,4,1.0,27.0
RIVM_M096462_1,VNTR61_01_r,94.444,18,0,1,1627899,1627915,4,21,1.0,27.0
RIVM_M096462_1,VNTR61_01_r,100.000,14,0,0,792776,792789,5,18,1.0,27.0
RIVM_M096462_1,VNTR61_01_r,100.000,14,0,0,1400232,1400245,7,20,1.0,27.0
RIVM_M096462_1,VNTR61_01_r,94.444,18,0,1,2000746,2000763,24,8,1.0,27.0
RIVM_M096462_1,VNTR61_01_r,100.000,14,0,0,1339861,1339874,8,21,1.0,27.0
RIVM_M096462_1,VNTR61_01_r,100.000,14,0,0,2329652,2329665,8,21,1.0,27.0
RIVM_M096462_1,VNTR61_01_r,100.000,14,0,0,482544,482557,9,22,1.0,27.0
RIVM_M096462_1,VNTR61_01_r,100.000,14,0,0,1789883,1789896,22,9,1.0,27.0
RIVM_M096462_1,VNTR61_01_r,100.000,14,0,0,1531437,1531450,23,10,1.0,27.0
RIVM_M096462_1,VNTR61_01_r,100.000,14,0,0,235102,235115,23,10,1.0,27.0
RIVM_M096462_1,VNTR61_01_r,90.000,20,1,1,858718,858736,3,22,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,93.750,16,1,0,2114897,2114912,3,18,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,93.750,16,1,0,724556,724571,18,3,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,93.750,16,1,0,611082,611097,18,3,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,1579540,1579552,4,16,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,89.474,19,2,0,1961666,1961684,5,23,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,27586,27598,6,18,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,1280199,1280211,18,6,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,1766788,1766800,6,18,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,2364923,2364935,6,18,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,93.750,16,1,0,2045777,2045792,7,22,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,707828,707840,19,7,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,93.750,16,1,0,2585421,2585436,23,8,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,94.118,17,0,1,1404387,1404403,8,23,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,94.118,17,0,1,1825689,1825705,8,23,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,93.750,16,1,0,144331,144346,9,24,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,93.750,16,1,0,1754715,1754730,24,9,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,93.750,16,1,0,1297712,1297727,9,24,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,1544985,1544997,21,9,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,869937,869949,10,22,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,1222415,1222427,22,10,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,2087444,2087456,10,22,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,1247386,1247398,24,12,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,1699106,1699118,12,24,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,1938678,1938690,12,24,3.7,25.1
RIVM_M096462_1,VNTR61_01_r,100.000,13,0,0,2073187,2073199,12,24,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,100.000,24,0,0,427375,427398,1,24,2.81e-06,45.4
RIVM_M096462_1,VNTR09_01_r,86.957,23,3,0,1982424,1982446,24,2,1.0,27.0
RIVM_M096462_1,VNTR09_01_r,90.000,20,2,0,1510894,1510913,2,21,1.0,27.0
RIVM_M096462_1,VNTR09_01_r,100.000,14,0,0,1449305,1449318,22,9,1.0,27.0
RIVM_M096462_1,VNTR09_01_r,100.000,14,0,0,2260503,2260516,10,23,1.0,27.0
RIVM_M096462_1,VNTR09_01_r,86.957,23,2,1,793476,793497,2,24,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,93.750,16,1,0,207808,207823,17,2,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,93.750,16,1,0,1694580,1694595,4,19,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,93.750,16,1,0,2242192,2242207,5,20,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,93.750,16,1,0,1204427,1204442,6,21,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,100.000,13,0,0,92048,92060,20,8,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,93.750,16,1,0,2714240,2714255,24,9,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,100.000,13,0,0,414998,415010,21,9,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,100.000,13,0,0,560322,560334,10,22,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,100.000,13,0,0,2643976,2643988,11,23,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,100.000,13,0,0,89691,89703,23,11,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,100.000,13,0,0,735970,735982,12,24,3.7,25.1
RIVM_M096462_1,VNTR09_01_r,100.000,13,0,0,2639093,2639105,12,24,3.7,25.1
RIVM_M096462_1,VNTR09_01_Ff,100.000,24,0,0,427715,427738,24,1,2.81e-06,45.4
RIVM_M096462_1,VNTR09_01_Ff,100.000,17,0,0,1953448,1953464,3,19,0.022,32.5
RIVM_M096462_1,VNTR09_01_Ff,93.750,16,1,0,127396,127411,5,20,3.7,25.1
RIVM_M096462_1,VNTR09_01_Ff,100.000,13,0,0,2551998,2552010,18,6,3.7,25.1
RIVM_M096462_1,VNTR09_01_Ff,100.000,13,0,0,2125894,2125906,7,19,3.7,25.1
RIVM_M096462_1,VNTR09_01_Ff,100.000,13,0,0,2682242,2682254,20,8,3.7,25.1
RIVM_M096462_1,VNTR09_01_Ff,100.000,13,0,0,1175483,1175495,23,11,3.7,25.1
RIVM_M096462_1,VNTR21_01_Vf,100.000,21,0,0,984499,984519,21,1,1.31e-04,39.9
RIVM_M096462_1,VNTR21_01_Vf,100.000,14,0,0,1251951,1251964,8,21,1.0,27.0
RIVM_M096462_1,VNTR21_01_Vf,100.000,13,0,0,618357,618369,16,4,3.7,25.1
RIVM_M096462_1,VNTR21_01_Vf,100.000,13,0,0,439688,439700,17,5,3.7,25.1
RIVM_M096462_1,VNTR61_01_Nf,100.000,21,0,0,1874347,1874367,21,1,1.31e-04,39.9
RIVM_M096462_1,VNTR61_01_Nf,94.444,18,1,0,308641,308658,4,21,0.28,28.8
RIVM_M096462_1,VNTR61_02_r,100.000,20,0,0,840216,840235,1,20,4.70e-04,38.1
RIVM_M096462_1,VNTR61_02_r,100.000,14,0,0,351442,351455,7,20,1.0,27.0
RIVM_M096462_1,VNTR61_02_r,93.750,16,1,0,1730950,1730965,17,2,3.7,25.1
RIVM_M096462_1,VNTR61_02_r,100.000,13,0,0,2560938,2560950,2,14,3.7,25.1
RIVM_M096462_1,VNTR61_02_r,93.750,16,1,0,2096774,2096789,4,19,3.7,25.1
RIVM_M096462_1,VNTR61_02_r,100.000,13,0,0,2198625,2198637,17,5,3.7,25.1
RIVM_M096462_1,VNTR61_02_r,100.000,13,0,0,2302744,2302756,20,8,3.7,25.1
RIVM_M096462_1,MLVA_MecA_r,100.000,20,0,0,1465518,1465537,1,20,4.70e-04,38.1
RIVM_M096462_1,MLVA_MecA_r,94.118,17,1,0,1196793,1196809,4,20,1.0,27.0
RIVM_M096462_1,VNTR81_01_r,100.000,19,0,0,1256166,1256184,1,19,0.002,36.2
RIVM_M096462_1,VNTR81_01_r,94.737,19,0,1,1066828,1066846,1,18,0.28,28.8
RIVM_M096462_1,VNTR81_01_r,93.750,16,1,0,2383713,2383728,3,18,3.7,25.1
RIVM_M096462_1,VNTR63_01_Ff,95.455,22,1,0,393286,393307,24,3,0.002,36.2
RIVM_M096462_1,VNTR63_01_Ff,100.000,14,0,0,1504341,1504354,20,7,1.0,27.0
RIVM_M096462_1,VNTR63_01_Ff,89.474,19,2,0,254156,254174,19,1,3.7,25.1
RIVM_M096462_1,VNTR21_01_r,95.455,22,1,0,984392,984413,1,22,0.002,36.2
RIVM_M096462_1,VNTR21_01_r,100.000,15,0,0,2112012,2112026,19,5,0.28,28.8
RIVM_M096462_1,VNTR21_01_r,100.000,14,0,0,860,873,1,14,1.0,27.0
RIVM_M096462_1,VNTR21_01_r,100.000,14,0,0,6889,6902,1,14,1.0,27.0
RIVM_M096462_1,VNTR21_01_r,100.000,14,0,0,2846458,2846471,1,14,1.0,27.0
RIVM_M096462_1,VNTR21_01_r,100.000,14,0,0,1428818,1428831,4,17,1.0,27.0
RIVM_M096462_1,VNTR21_01_r,86.364,22,3,0,826676,826697,1,22,3.7,25.1
RIVM_M096462_1,VNTR21_01_r,100.000,13,0,0,10655,10667,2,14,3.7,25.1
RIVM_M096462_1,VNTR21_01_r,93.750,16,1,0,70859,70874,3,18,3.7,25.1
RIVM_M096462_1,VNTR21_01_r,93.750,16,1,0,786536,786551,18,3,3.7,25.1
RIVM_M096462_1,VNTR21_01_r,93.750,16,1,0,2783299,2783314,3,18,3.7,25.1
RIVM_M096462_1,VNTR21_01_r,94.118,17,0,1,2808529,2808544,20,4,3.7,25.1
RIVM_M096462_1,VNTR21_01_r,93.750,16,1,0,1256006,1256021,4,19,3.7,25.1
RIVM_M096462_1,VNTR21_01_r,100.000,13,0,0,1841023,1841035,16,4,3.7,25.1
RIVM_M096462_1,VNTR21_01_r,100.000,13,0,0,1788189,1788201,16,4,3.7,25.1
RIVM_M096462_1,VNTR21_01_r,100.000,13,0,0,1220713,1220725,4,16,3.7,25.1
RIVM_M096462_1,VNTR21_01_r,100.000,13,0,0,713338,713350,8,20,3.7,25.1
RIVM_M096462_1,VNTR21_01_r,100.000,13,0,0,2151657,2151669,8,20,3.7,25.1
RIVM_M096462_1,MLVA_MecA_Ff,100.000,19,0,0,1465649,1465667,19,1,0.002,36.2
RIVM_M096462_1,MLVA_MecA_Ff,100.000,13,0,0,1422975,1422987,18,6,3.7,25.1
RIVM_M096462_1,VNTR81_01_Nf,100.000,18,0,0,1256725,1256742,18,1,0.006,34.4
RIVM_M096462_1,VNTR81_01_Nf,93.750,16,1,0,1735767,1735782,3,18,3.7,25.1
RIVM_M096462_1,VNTR24_01_r,100.000,16,0,0,1395979,1395994,1,16,0.079,30.7
RIVM_M096462_1,VNTR24_01_Pf,100.000,16,0,0,1396284,1396299,16,1,0.079,30.7
RIVM_M096462_1,VNTR63_01_r,100.000,15,0,0,2764875,2764889,2,16,0.28,28.8
RIVM_M096462_1,VNTR63_01_r,94.118,17,1,0,2400884,2400900,17,1,1.0,27.0
RIVM_M096462_1,VNTR63_01_r,94.118,17,1,0,1388739,1388755,17,1,1.0,27.0
RIVM_M096462_1,VNTR63_01_r,94.118,17,1,0,2012002,2012018,1,17,1.0,27.0
RIVM_M096462_1,VNTR63_01_r,100.000,14,0,0,1883005,1883018,16,3,1.0,27.0
RIVM_M096462_1,VNTR63_01_r,100.000,14,0,0,966632,966645,16,3,1.0,27.0
RIVM_M096462_1,VNTR63_01_r,100.000,14,0,0,495187,495200,16,3,1.0,27.0
RIVM_M096462_1,VNTR63_01_r,94.118,17,1,0,1845221,1845237,4,20,1.0,27.0
RIVM_M096462_1,VNTR63_01_r,86.364,22,3,0,858176,858197,22,1,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,93.750,16,1,0,1119704,1119719,16,1,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,93.750,16,1,0,1982673,1982688,1,16,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,93.750,16,1,0,710347,710362,16,1,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,93.750,16,1,0,672611,672626,16,1,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,2302673,2302685,13,1,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,2545271,2545283,1,13,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,93.750,16,1,0,2217625,2217640,17,2,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,93.750,16,1,0,2640433,2640448,2,17,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,869306,869318,15,3,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,1992400,1992412,3,15,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,2767045,2767057,4,16,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,12569,12581,5,17,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,836825,836837,18,6,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,93.750,16,1,0,1493891,1493906,22,7,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,2573124,2573136,7,19,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,1451012,1451024,20,8,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,1982436,1982448,10,22,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,2182162,2182174,10,22,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,475647,475659,22,10,3.7,25.1
RIVM_M096462_1,VNTR63_01_r,100.000,13,0,0,180685,180697,22,10,3.7,25.1
RIVM_M096462_1,MLVA_PVL_Ff,90.000,20,2,0,1834715,1834734,1,20,1.0,27.0
RIVM_M096462_1,MLVA_PVL_Ff,94.118,17,1,0,636902,636918,23,7,1.0,27.0
RIVM_M096462_1,MLVA_PVL_Ff,86.364,22,3,0,2812102,2812123,23,2,3.7,25.1
RIVM_M096462_1,MLVA_PVL_Ff,100.000,13,0,0,2050645,2050657,16,4,3.7,25.1
RIVM_M096462_1,MLVA_PVL_r,93.750,16,1,0,2446639,2446654,16,1,3.7,25.1
RIVM_M096462_1,MLVA_MecA_LGA_Ff,100.000,13,0,0,2447467,2447479,11,23,3.7,25.1
RIVM_M096462_2,VNTR21_01_r,100.000,14,0,0,11453,11466,14,1,0.023,27.0
RIVM_M096462_2,VNTR21_01_r,100.000,14,0,0,5408,5421,14,1,0.023,27.0
RIVM_M096462_2,VNTR21_01_r,100.000,13,0,0,1643,1655,14,2,0.083,25.1
RIVM_M096462_2,VNTR21_01_r,100.000,12,0,0,9567,9578,13,2,0.30,23.3
RIVM_M096462_2,VNTR21_01_r,100.000,11,0,0,5982,5992,13,3,1.1,21.4
